#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
      2.3190708               0            0.05   -0.0024925472  -4.4125862e-09  -5.2779406e-24       3650.2887   0.00097930083   7.3644887e-20    1.413399e-12   3.7918721e-19   2.8515445e-35               0               0               0             0.1             0.1               0        11601891
      2.3433163               0            0.05   -0.0024324221  -4.2137214e-09   5.1110114e-24       3644.3858   0.00095613785   8.0456803e-19  -1.4258298e-12  -3.7407946e-19  -3.1477927e-34               0               0               0             0.1             0.1               0        11601891
      2.3678147               0            0.05   -0.0023754302  -4.0016026e-09  -4.8485685e-24       3638.6335   0.00093315997  -7.9391461e-19   1.4384258e-12    3.688971e-19  -3.1385058e-34               0               0               0             0.1             0.1               0        11601891
      2.3925686               0            0.05    -0.002320337  -3.8856133e-09   1.4266581e-22       3632.8835   0.00091215543   2.1414561e-19  -1.4511303e-12   -3.643542e-19  -8.5538988e-35               0               0               0             0.1             0.1               0        11601891
      2.4175806               0            0.05    -0.002265266  -3.8376579e-09  -1.9628047e-24       3627.2825   0.00088984646   2.1113528e-19  -1.4640035e-12  -3.5914994e-19  -8.5216077e-35               0               0               0             0.1             0.1               0        11601891
      2.4428535               0            0.05   -0.0022106272  -3.6947252e-09  -1.9888214e-22       3621.6849   0.00086893932  -6.8775318e-20  -1.4769887e-12   -3.543692e-19   2.8047821e-35               0               0               0             0.1             0.1               0        11601891
      2.4683899               0            0.05   -0.0021578753  -3.6599466e-09  -2.6202238e-22       3616.2417    0.0008476575  -4.1073239e-19   2.9802984e-12   6.9859057e-19  -3.3850202e-34               0               0               0             0.1             0.1               0        11601891
      2.4941927               0            0.05   -0.0021037255  -3.5815502e-09   1.2737346e-22       3610.7934   0.00082685051  -8.7611372e-19   4.5102644e-12   1.0328241e-18  -1.0943591e-33               0               0               0             0.1             0.1               0        11601891
      2.5202646               0            0.05   -0.0020524244  -3.4749793e-09   1.3122364e-22       3605.5143   0.00080619756   -2.652618e-19  -5.6988471e-25  -9.6487723e-31   3.6436102e-44               0               0               0             0.1             0.1               0        11601891
      2.5466083               0            0.05   -0.0019987076  -3.2619338e-09  -1.2630918e-24       3600.2168   0.00078590383   6.4817995e-20   1.5304472e-12   3.3408663e-19    2.755404e-35               0               0               0             0.1             0.1               0        11601891
      2.5732268               0            0.05   -0.0019549802  -3.1117703e-09   2.9317836e-24       3595.1094   0.00076753838  -2.5785688e-19   -5.209814e-25  -8.2925364e-31   7.8128911e-46               0               0               0             0.1             0.1               0        11601891
      2.6001229               0            0.05    -0.001901989  -2.7150183e-09  -1.2268801e-24        3589.931   0.00074858101   6.2978438e-20   1.5580715e-12    3.248928e-19   2.7333369e-35               0               0               0             0.1             0.1               0        11601891
      2.6272996               0            0.05   -0.0018758429   -2.682571e-09   5.7887727e-23       3585.0008    0.0007348838   2.5252249e-19               0               0               0               0               0               0             0.1             0.1               0        11601891
      2.6547596               0            0.05   -0.0018109221  -2.2792755e-09  -7.0925661e-27       3579.8536   0.00071564092  -2.4675568e-19               0               0               0               0               0               0             0.1             0.1               0        11601891
       2.682506               0            0.05   -0.0018176556  -2.3428061e-09  -5.2322259e-23       3575.1763   0.00070675346  -2.4947893e-19               0               0               0               0               0               0             0.1             0.1               0        11601891
      2.7105418               0            0.05    -0.001712364   -1.402443e-09  -1.1020009e-24       3569.8809   0.00068593129  -1.7960916e-19    1.615021e-12   3.1031664e-19  -8.1255532e-35               0               0               0             0.1             0.1               0        11601891
      2.7388699               0            0.05   -0.0018133046   -2.101673e-09   3.7252388e-24        3565.697   0.00068962645   2.5304285e-19   4.4473804e-25   5.1546438e-31  -9.1366636e-46               0               0               0             0.1             0.1               0        11601891
      2.7674935               0            0.05   -0.0015747691  -8.3106171e-10  -9.8136435e-25       3559.7147   0.00065842684  -6.2227025e-19   1.6441871e-12   3.0411901e-19  -2.8741874e-34               0               0               0             0.1             0.1               0        11601891
      2.7964157               0            0.05   -0.0019030297  -1.8064314e-09   6.5401485e-24       3556.8119   0.00067981083  -2.6847788e-19  -4.6674435e-25  -4.4305228e-31   1.6040619e-45               0               0               0             0.1             0.1               0        11601891
      2.8256394               0            0.05   -0.0013175597    5.394351e-09  -9.0948562e-25       3548.7958   0.00063307955   4.8276011e-20   1.6735112e-12   2.9854232e-19   2.2765595e-35               0               0               0             0.1             0.1               0        11601891
      2.8551679               0            0.05    -0.002404121   2.6253988e-08  -8.1886724e-23       3549.2657   0.00074555135   3.3717859e-19   5.6567458e-25  -6.1773986e-30   1.9267432e-44               0               0               0             0.1             0.1               0        11601891
      2.8850044               0            0.05   -0.0016781342   1.4373634e-08  -8.3333039e-23       3534.6603     0.001034228  -1.0365166e-18   3.4035872e-12   9.9587649e-19  -9.9808025e-34               0               0               0             0.1             0.1               0        11601891
